Name,Description,Unit,DataType,Attributes
changefeed_sink_batch_hist_nanos,Time spent batched in the sink buffer before being flushed and acknowledged,,Histogram,
changefeed_table_metadata_nanos,Time blocked while verifying table metadata histories,,Sum,
changefeed_commit_latency,"Description: Event commit latency: a difference between event MVCC timestamp and the time it was acknowledged by the downstream sink.  If the sink batches events,  then the difference between the oldest event in the batch and acknowledgement is recorded; Excludes latency during backfill",,Histogram,
changefeed_nprocs_in_flight_count,Number of buffered events in the parallel consumer,,Gauge,
changefeed_backfill_count,Number of changefeeds currently executing backfill,,Gauge,
changefeed_message_size_hist,Message size histogram,,Histogram,
changefeed_flush_hist_nanos,Time spent flushing messages across all changefeeds,,Histogram,
changefeed_queue_time_nanos,Time KV event spent waiting to be processed,,Sum,
changefeed_buffer_entries_mem_acquired,Total amount of memory acquired for entries as they enter the system,,Sum,
changefeed_admit_latency,"Description: Event admission latency: a difference between event MVCC timestamp and the time it was admitted into changefeed pipeline; Note: this metric includes the time spent waiting until event can be processed due to backpressure or time spent resolving schema descriptors. Also note, this metric excludes latency during backfill",,Histogram,
changefeed_schema_registry_retry_count,Number of retries encountered when sending requests to the schema registry,,Sum,
changefeed_messages_messages_pushback_nanos,Total time spent throttled for messages quota,,Sum,
changefeed_nprocs_flush_nanos,Total time spent idle waiting for the parallel consumer to flush,,Sum,
changefeed_internal_retry_message_count,Number of messages for which an attempt to retry them within an aggregator node was made,,Gauge,
changefeed_frontier_updates,Number of change frontier updates across all feeds,,Sum,
changefeed_batch_reduction_count,Number of times a changefeed aggregator node attempted to reduce the size of message batches it emitted to the sink,,Gauge,
changefeed_max_behind_nanos,Largest commit-to-emit duration of any running feed,,Gauge,
changefeed_emitted_messages,Messages emitted by all feeds,,Sum,
changefeed_nprocs_consume_event_nanos,Total time spent waiting to add an event to the parallel consumer,,Sum,
changefeed_flushed_bytes,Bytes emitted by all feeds; maybe different from changefeed.emitted_bytes when compression is enabled,,Sum,
changefeed_flush_messages_pushback_nanos,Total time spent throttled for flush quota,,Sum,
jobs_auto_create_stats_resume_retry_error,Number of auto_create_stats jobs which failed with a retriable error,,Sum,
jobs_auto_create_stats_fail_or_cancel_retry_error,Number of auto_create_stats jobs which failed with a retriable error on their failure or cancelation process,,Sum,
jobs_auto_sql_stats_compaction_fail_or_cancel_retry_error,Number of auto_sql_stats_compaction jobs which failed with a retriable error on their failure or cancelation process,,Sum,
jobs_auto_schema_telemetry_resume_completed,Number of auto_schema_telemetry jobs which successfully resumed to completion,,Sum,
jobs_auto_sql_stats_compaction_fail_or_cancel_failed,Number of auto_sql_stats_compaction jobs which failed with a non-retriable error on their failure or cancelation process,,Sum,
jobs_auto_sql_stats_compaction_resume_retry_error,Number of auto_sql_stats_compaction jobs which failed with a retriable error,,Sum,
jobs_auto_create_stats_currently_running,Number of auto_create_stats jobs currently running in Resume or OnFailOrCancel state,,Gauge,
jobs_auto_sql_stats_compaction_currently_running,Number of auto_sql_stats_compaction jobs currently running in Resume or OnFailOrCancel state,,Gauge,
jobs_auto_create_stats_currently_idle,Number of auto_create_stats jobs currently considered Idle and can be freely shut down,,Gauge,
jobs_adopt_iterations,number of job-adopt iterations performed by the registry,,Sum,
jobs_auto_span_config_reconciliation_resume_completed,Number of auto_span_config_reconciliation jobs which successfully resumed to completion,,Sum,
jobs_auto_sql_stats_compaction_fail_or_cancel_completed,Number of auto_sql_stats_compaction jobs which successfully completed their failure or cancelation process,,Sum,
jobs_auto_create_stats_resume_failed,Number of auto_create_stats jobs which failed with a non-retriable error,,Sum,
jobs_auto_create_stats_fail_or_cancel_failed,Number of auto_create_stats jobs which failed with a non-retriable error on their failure or cancelation process,,Sum,
jobs_auto_span_config_reconciliation_resume_retry_error,Number of auto_span_config_reconciliation jobs which failed with a retriable error,,Sum,
jobs_auto_create_stats_resume_completed,Number of auto_create_stats jobs which successfully resumed to completion,,Sum,
jobs_auto_sql_stats_compaction_currently_idle,Number of auto_sql_stats_compaction jobs currently considered Idle and can be freely shut down,,Gauge,
jobs_auto_schema_telemetry_resume_retry_error,Number of auto_schema_telemetry jobs which failed with a retriable error,,Sum,
jobs_auto_schema_telemetry_currently_running,Number of auto_schema_telemetry jobs currently running in Resume or OnFailOrCancel state,,Gauge,
jobs_auto_span_config_reconciliation_fail_or_cancel_failed,Number of auto_span_config_reconciliation jobs which failed with a non-retriable error on their failure or cancelation process,,Sum,
jobs_auto_schema_telemetry_fail_or_cancel_retry_error,Number of auto_schema_telemetry jobs which failed with a retriable error on their failure or cancelation process,,Sum,
jobs_auto_span_config_reconciliation_resume_failed,Number of auto_span_config_reconciliation jobs which failed with a non-retriable error,,Sum,
jobs_auto_schema_telemetry_fail_or_cancel_failed,Number of auto_schema_telemetry jobs which failed with a non-retriable error on their failure or cancelation process,,Sum,
jobs_auto_span_config_reconciliation_fail_or_cancel_completed,Number of auto_span_config_reconciliation jobs which successfully completed their failure or cancelation process,,Sum,
jobs_auto_schema_telemetry_resume_failed,Number of auto_schema_telemetry jobs which failed with a non-retriable error,,Sum,
jobs_auto_span_config_reconciliation_fail_or_cancel_retry_error,Number of auto_span_config_reconciliation jobs which failed with a retriable error on their failure or cancelation process,,Sum,
jobs_auto_span_config_reconciliation_currently_idle,Number of auto_span_config_reconciliation jobs currently considered Idle and can be freely shut down,,Gauge,
jobs_auto_schema_telemetry_currently_idle,Number of auto_schema_telemetry jobs currently considered Idle and can be freely shut down,,Gauge,
jobs_auto_schema_telemetry_fail_or_cancel_completed,Number of auto_schema_telemetry jobs which successfully completed their failure or cancelation process,,Sum,
jobs_auto_create_stats_fail_or_cancel_completed,Number of auto_create_stats jobs which successfully completed their failure or cancelation process,,Sum,
jobs_auto_span_config_reconciliation_currently_running,Number of auto_span_config_reconciliation jobs currently running in Resume or OnFailOrCancel state,,Gauge,
jobs_auto_sql_stats_compaction_resume_completed,Number of auto_sql_stats_compaction jobs which successfully resumed to completion,,Sum,
jobs_auto_sql_stats_compaction_resume_failed,Number of auto_sql_stats_compaction jobs which failed with a non-retriable error,,Sum,
jobs_schema_change_resume_completed,Number of schema_change jobs which successfully resumed to completion,,Sum,
jobs_stream_replication_currently_running,Number of stream_replication jobs currently running in Resume or OnFailOrCancel state,,Gauge,
jobs_schema_change_gc_resume_retry_error,Number of schema_change_gc jobs which failed with a retriable error,,Sum,
jobs_schema_change_gc_resume_completed,Number of schema_change_gc jobs which successfully resumed to completion,,Sum,
jobs_stream_replication_fail_or_cancel_failed,Number of stream_replication jobs which failed with a non-retriable error on their failure or cancelation process,,Sum,
jobs_schema_change_gc_fail_or_cancel_failed,Number of schema_change_gc jobs which failed with a non-retriable error on their failure or cancelation process,,Sum,
jobs_schema_change_gc_fail_or_cancel_completed,Number of schema_change_gc jobs which successfully completed their failure or cancelation process,,Sum,
jobs_schema_change_gc_currently_idle,Number of schema_change_gc jobs currently considered Idle and can be freely shut down,,Gauge,
jobs_schema_change_fail_or_cancel_failed,Number of schema_change jobs which failed with a non-retriable error on their failure or cancelation process,,Sum,
jobs_stream_replication_fail_or_cancel_retry_error,Number of stream_replication jobs which failed with a retriable error on their failure or cancelation process,,Sum,
jobs_stream_ingestion_fail_or_cancel_retry_error,Number of stream_ingestion jobs which failed with a retriable error on their failure or cancelation process,,Sum,
jobs_stream_replication_resume_failed,Number of stream_replication jobs which failed with a non-retriable error,,Sum,
jobs_stream_replication_resume_retry_error,Number of stream_replication jobs which failed with a retriable error,,Sum,
jobs_schema_change_fail_or_cancel_completed,Number of schema_change jobs which successfully completed their failure or cancelation process,,Sum,
jobs_schema_change_gc_currently_running,Number of schema_change_gc jobs currently running in Resume or OnFailOrCancel state,,Gauge,
jobs_stream_ingestion_resume_completed,Number of stream_ingestion jobs which successfully resumed to completion,,Sum,
jobs_stream_ingestion_resume_failed,Number of stream_ingestion jobs which failed with a non-retriable error,,Sum,
jobs_schema_change_gc_fail_or_cancel_retry_error,Number of schema_change_gc jobs which failed with a retriable error on their failure or cancelation process,,Sum,
jobs_schema_change_currently_running,Number of schema_change jobs currently running in Resume or OnFailOrCancel state,,Gauge,
jobs_schema_change_currently_idle,Number of schema_change jobs currently considered Idle and can be freely shut down,,Gauge,
jobs_schema_change_resume_retry_error,Number of schema_change jobs which failed with a retriable error,,Sum,
jobs_schema_change_gc_resume_failed,Number of schema_change_gc jobs which failed with a non-retriable error,,Sum,
jobs_stream_ingestion_currently_idle,Number of stream_ingestion jobs currently considered Idle and can be freely shut down,,Gauge,
jobs_stream_replication_resume_completed,Number of stream_replication jobs which successfully resumed to completion,,Sum,
jobs_stream_ingestion_fail_or_cancel_failed,Number of stream_ingestion jobs which failed with a non-retriable error on their failure or cancelation process,,Sum,
jobs_stream_ingestion_fail_or_cancel_completed,Number of stream_ingestion jobs which successfully completed their failure or cancelation process,,Sum,
jobs_stream_ingestion_resume_retry_error,Number of stream_ingestion jobs which failed with a retriable error,,Sum,
jobs_schema_change_fail_or_cancel_retry_error,Number of schema_change jobs which failed with a retriable error on their failure or cancelation process,,Sum,
jobs_schema_change_resume_failed,Number of schema_change jobs which failed with a non-retriable error,,Sum,
jobs_stream_ingestion_currently_running,Number of stream_ingestion jobs currently running in Resume or OnFailOrCancel state,,Gauge,
jobs_stream_replication_currently_idle,Number of stream_replication jobs currently considered Idle and can be freely shut down,,Gauge,
jobs_stream_replication_fail_or_cancel_completed,Number of stream_replication jobs which successfully completed their failure or cancelation process,,Sum,
storage_write_stalls,Number of instances of intentional write stalls to backpressure incoming writes,,Gauge,STRING(3)
storage_l0_bytes_ingested,Number of bytes ingested directly into Level 0,,Gauge,STRING(3)
storage_l2_level_size,Size of the SSTables in level 2,,Gauge,STRING(3)
storage_l0_bytes_flushed,Number of bytes flushed (from memtables) into Level 0,,Gauge,STRING(3)
storage_l1_level_score,Compaction score of level 1,,Gauge,STRING(3)
storage_l6_level_score,Compaction score of level 6,,Gauge,STRING(3)
storage_l3_bytes_ingested,Number of bytes ingested directly into Level 3,,Gauge,STRING(3)
storage_l1_level_size,Size of the SSTables in level 1,,Gauge,STRING(3)
storage_l5_level_size,Size of the SSTables in level 5,,Gauge,STRING(3)
storage_l0_sublevels,Number of Level 0 sublevels,,Gauge,STRING(3)
storage_l6_bytes_ingested,Number of bytes ingested directly into Level 6,,Gauge,STRING(3)
storage_disk_slow,Number of instances of disk operations taking longer than 10s,,Gauge,STRING(3)
storage_l0_level_size,Size of the SSTables in level 0,,Gauge,STRING(3)
storage_l4_level_score,Compaction score of level 4,,Gauge,STRING(3)
storage_l1_bytes_ingested,Number of bytes ingested directly into Level 1,,Gauge,STRING(3)
storage_l3_level_size,Size of the SSTables in level 3,,Gauge,STRING(3)
storage_l4_level_size,Size of the SSTables in level 4,,Gauge,STRING(3)
storage_disk_stalled,Number of instances of disk operations taking longer than 30s,,Gauge,STRING(3)
storage_l2_bytes_ingested,Number of bytes ingested directly into Level 2,,Gauge,STRING(3)
storage_l0_num_files,Number of SSTables in Level 0,,Gauge,STRING(3)
storage_l0_level_score,Compaction score of level 0,,Gauge,STRING(3)
storage_l6_level_size,Size of the SSTables in level 6,,Gauge,STRING(3)
storage_l5_level_score,Compaction score of level 5,,Gauge,STRING(3)
storage_l2_level_score,Compaction score of level 2,,Gauge,STRING(3)
storage_write_stall_nanos,Total write stall duration in nanos,,Gauge,STRING(3)
storage_keys_range_key_set_count,Approximate count of RangeKeySet internal keys across the storage engine.,,Gauge,STRING(3)
storage_marked_for_compaction_files,Count of SSTables marked for compaction,,Gauge,STRING(3)
storage_l4_bytes_ingested,Number of bytes ingested directly into Level 4,,Gauge,STRING(3)
storage_l3_level_score,Compaction score of level 3,,Gauge,STRING(3)
storage_l5_bytes_ingested,Number of bytes ingested directly into Level 5,,Gauge,STRING(3)
jobs_row_level_ttl_fail_or_cancel_completed,Number of row_level_ttl jobs which successfully completed their failure or cancelation process,,Sum,
jobs_restore_fail_or_cancel_completed,Number of restore jobs which successfully completed their failure or cancelation process,,Sum,
jobs_row_level_ttl_rows_selected,Number of rows selected for deletion by the row level TTL job.,,Sum,
jobs_row_level_ttl_delete_duration,Duration for delete requests during row level TTL.,,Histogram,
jobs_resumed_claimed_jobs,number of claimed-jobs resumed in job-adopt iterations,,Sum,
jobs_restore_resume_retry_error,Number of restore jobs which failed with a retriable error,,Sum,
jobs_restore_resume_failed,Number of restore jobs which failed with a non-retriable error,,Sum,
jobs_restore_resume_completed,Number of restore jobs which successfully resumed to completion,,Sum,
jobs_restore_fail_or_cancel_retry_error,Number of restore jobs which failed with a retriable error on their failure or cancelation process,,Sum,
jobs_restore_currently_idle,Number of restore jobs currently considered Idle and can be freely shut down,,Gauge,
jobs_row_level_ttl_select_duration,Duration for select requests during row level TTL.,,Histogram,
jobs_row_level_ttl_total_expired_rows,Approximate number of rows that have expired the TTL on the TTL table.,,Gauge,
jobs_row_level_ttl_currently_running,Number of row_level_ttl jobs currently running in Resume or OnFailOrCancel state,,Gauge,
jobs_restore_currently_running,Number of restore jobs currently running in Resume or OnFailOrCancel state,,Gauge,
jobs_row_level_ttl_resume_failed,Number of row_level_ttl jobs which failed with a non-retriable error,,Sum,
jobs_row_level_ttl_currently_idle,Number of row_level_ttl jobs currently considered Idle and can be freely shut down,,Gauge,
jobs_row_level_ttl_resume_completed,Number of row_level_ttl jobs which successfully resumed to completion,,Sum,
jobs_restore_fail_or_cancel_failed,Number of restore jobs which failed with a non-retriable error on their failure or cancelation process,,Sum,
jobs_running_non_idle,number of running jobs that are not idle,,Gauge,
jobs_row_level_ttl_span_total_duration,Duration for processing a span during row level TTL.,,Histogram,
jobs_row_level_ttl_resume_retry_error,Number of row_level_ttl jobs which failed with a retriable error,,Sum,
jobs_row_level_ttl_fail_or_cancel_retry_error,Number of row_level_ttl jobs which failed with a retriable error on their failure or cancelation process,,Sum,
jobs_row_level_ttl_fail_or_cancel_failed,Number of row_level_ttl jobs which failed with a non-retriable error on their failure or cancelation process,,Sum,
jobs_row_level_ttl_total_rows,Approximate number of rows on the TTL table.,,Gauge,
jobs_row_level_ttl_rows_deleted,Number of rows deleted by the row level TTL job.,,Sum,
jobs_row_level_ttl_num_active_spans,Number of active spans the TTL job is deleting from.,,Gauge,
range_snapshots_recv_in_progress,Number of non-empty snapshots being received,,Gauge,STRING(3)
range_splits,Number of range splits,,Sum,STRING(3)
range_snapshots_rebalancing_sent_bytes,Number of rebalancing snapshot bytes sent,,Sum,STRING(3)
range_snapshots_send_in_progress,Number of non-empty snapshots being sent,,Gauge,STRING(3)
range_snapshots_generated,Number of generated snapshots,,Sum,STRING(3)
range_snapshots_applied_voter,Number of snapshots applied by voter replicas,,Sum,STRING(3)
range_snapshots_unknown_rcvd_bytes,Number of unknown snapshot bytes received,,Sum,STRING(3)
range_recoveries,Count of offline loss of quorum recovery operations performed on ranges.,,Sum,STRING(3)
range_removes,Number of range removals,,Sum,STRING(3)
range_snapshots_recovery_rcvd_bytes,Number of recovery snapshot bytes received,,Sum,STRING(3)
range_snapshots_rcvd_bytes,Number of snapshot bytes received,,Sum,STRING(3)
range_snapshots_send_queue,Number of snapshots queued to send,,Gauge,STRING(3)
range_snapshots_recv_total_in_progress,Number of total snapshots being received,,Gauge,STRING(3)
range_snapshots_recovery_sent_bytes,Number of recovery snapshot bytes sent,,Sum,STRING(3)
range_adds,Number of range additions,,Sum,STRING(3)
range_snapshots_rebalancing_rcvd_bytes,Number of rebalancing snapshot bytes received,,Sum,STRING(3)
range_snapshots_applied_initial,Number of snapshots applied for initial upreplication,,Sum,STRING(3)
range_raftleadertransfers,Number of raft leader transfers,,Sum,STRING(3)
range_merges,Number of range merges,,Sum,STRING(3)
range_snapshots_applied_non_voter,Number of snapshots applied by non-voter replicas,,Sum,STRING(3)
range_snapshots_unknown_sent_bytes,Number of unknown snapshot bytes sent,,Sum,STRING(3)
range_snapshots_recv_queue,Number of snapshots queued to receive,,Gauge,STRING(3)
range_snapshots_send_total_in_progress,Number of total snapshots being sent,,Gauge,STRING(3)
range_snapshots_sent_bytes,Number of snapshot bytes sent,,Sum,STRING(3)
sql_txn_begin_started_count,Number of SQL transaction BEGIN statements started,,Sum,
sql_txn_rollback_count_internal,Number of SQL transaction ROLLBACK statements successfully executed (internal queries),,Sum,
sql_txn_rollback_count,Number of SQL transaction ROLLBACK statements successfully executed,,Sum,
sql_txn_latency_internal,Latency of SQL transactions (internal queries),,Histogram,
sql_txn_commit_started_count_internal,Number of SQL transaction COMMIT statements started (internal queries),,Sum,
sql_txn_contended_count,Number of SQL transactions experienced contention,,Sum,
sql_txn_abort_count,Number of SQL transaction abort errors,,Sum,
sql_txn_commit_started_count,Number of SQL transaction COMMIT statements started,,Sum,
sql_txns_open_internal,Number of currently open user SQL transactions (internal queries),,Gauge,
sql_txn_rollback_started_count,Number of SQL transaction ROLLBACK statements started,,Sum,
sql_txn_begin_count_internal,Number of SQL transaction BEGIN statements successfully executed (internal queries),,Sum,
sql_txns_open,Number of currently open user SQL transactions,,Gauge,
sql_txn_begin_started_count_internal,Number of SQL transaction BEGIN statements started (internal queries),,Sum,
sql_txn_commit_count,Number of SQL transaction COMMIT statements successfully executed,,Sum,
sql_txn_latency,Latency of SQL transactions,,Histogram,
sql_txn_contended_count_internal,Number of SQL transactions experienced contention (internal queries),,Sum,
sql_txn_abort_count_internal,Number of SQL transaction abort errors (internal queries),,Sum,
sql_txn_commit_count_internal,Number of SQL transaction COMMIT statements successfully executed (internal queries),,Sum,
sql_txn_rollback_started_count_internal,Number of SQL transaction ROLLBACK statements started (internal queries),,Sum,
sql_txn_begin_count,Number of SQL transaction BEGIN statements successfully executed,,Sum,
sql_disk_distsql_spilled_bytes_read,Number of bytes read from temporary disk storage as a result of spilling,,Sum,
sql_disk_distsql_spilled_bytes_written,Number of bytes written to temporary disk storage as a result of spilling,,Sum,
sql_distsql_flows_scheduled,Number of distributed SQL flows scheduled,,Sum,
sql_distsql_flows_active,Number of distributed SQL flows currently active,,Gauge,
sql_distsql_flows_queue_wait,Duration of time flows spend waiting in the queue,,Histogram,
sql_distsql_queries_total,Number of SQL queries executed,,Sum,
sql_disk_distsql_max,Disk usage per sql statement for distsql,,Histogram,
sql_distsql_select_count_internal,Number of DistSQL SELECT statements (internal queries),,Sum,
sql_distsql_service_latency_internal,Latency of DistSQL request execution (internal queries),,Histogram,
sql_disk_distsql_current,Current sql statement disk usage for distsql,,Gauge,
sql_distsql_queries_spilled,Number of queries that have spilled to disk,,Sum,
sql_distsql_exec_latency,Latency of DistSQL statement execution,,Histogram,
sql_distsql_queries_active,Number of SQL queries currently active,,Gauge,
sql_distsql_select_count,Number of DistSQL SELECT statements,,Sum,
sql_distsql_service_latency,Latency of DistSQL request execution,,Histogram,
sql_distsql_contended_queries_count,Number of SQL queries that experienced contention,,Sum,
sql_distsql_vec_openfds,Current number of open file descriptors used by vectorized external storage,,Gauge,
sql_distsql_flows_total,Number of distributed SQL flows executed,,Sum,
sql_distsql_exec_latency_internal,Latency of DistSQL statement execution (internal queries),,Histogram,
sql_distsql_flows_queued,Number of distributed SQL flows currently queued,,Gauge,
schedules_scheduled_schema_telemetry_executor_failed,Number of scheduled-schema-telemetry-executor jobs failed,,Sum,
schedules_scheduled_schema_telemetry_executor_started,Number of scheduled-schema-telemetry-executor jobs started,,Sum,
schedules_BACKUP_last_completed_time,The unix timestamp of the most recently completed backup by a schedule specified as maintaining this metric,,Gauge,
schedules_scheduled_sql_stats_compaction_executor_failed,Number of scheduled-sql-stats-compaction-executor jobs failed,,Sum,
schedules_scheduled_sql_stats_compaction_executor_started,Number of scheduled-sql-stats-compaction-executor jobs started,,Sum,
schedules_scheduled_row_level_ttl_executor_started,Number of scheduled-row-level-ttl-executor jobs started,,Sum,
schedules_round_reschedule_skip,The number of schedules rescheduled due to SKIP policy,,Gauge,
schedules_BACKUP_failed,Number of BACKUP jobs failed,,Sum,
schedules_round_jobs_started,The number of jobs started,,Gauge,
schedules_error,Number of schedules which did not execute successfully,,Gauge,
schedules_BACKUP_succeeded,Number of BACKUP jobs succeeded,,Sum,
schedules_round_reschedule_wait,The number of schedules rescheduled due to WAIT policy,,Gauge,
schedules_malformed,Number of malformed schedules,,Gauge,
schedules_scheduled_row_level_ttl_executor_failed,Number of scheduled-row-level-ttl-executor jobs failed,,Sum,
schedules_scheduled_sql_stats_compaction_executor_succeeded,Number of scheduled-sql-stats-compaction-executor jobs succeeded,,Sum,
schedules_BACKUP_started,Number of BACKUP jobs started,,Sum,
schedules_scheduled_schema_telemetry_executor_succeeded,Number of scheduled-schema-telemetry-executor jobs succeeded,,Sum,
schedules_scheduled_row_level_ttl_executor_succeeded,Number of scheduled-row-level-ttl-executor jobs succeeded,,Sum,
rocksdb_compacted_bytes_read,Bytes read during compaction,,Gauge,STRING(3)
rocksdb_memtable_total_size,Current size of memtable in bytes,,Gauge,STRING(3)
rocksdb_encryption_algorithm,"Algorithm in use for encryption-at-rest, see ccl/storageccl/engineccl/enginepbccl/key_registry.proto",,Gauge,STRING(3)
rocksdb_block_cache_pinned_usage,Bytes pinned by the block cache,,Gauge,STRING(3)
rocksdb_num_sstables,Number of storage engine SSTables,,Gauge,STRING(3)
rocksdb_block_cache_usage,Bytes used by the block cache,,Gauge,STRING(3)
rocksdb_flushed_bytes,Bytes written during flush,,Gauge,STRING(3)
rocksdb_read_amplification,Number of disk reads per query,,Gauge,STRING(3)
rocksdb_bloom_filter_prefix_useful,Number of times the bloom filter helped avoid iterator creation,,Gauge,STRING(3)
rocksdb_flushes,Number of table flushes,,Gauge,STRING(3)
rocksdb_compacted_bytes_written,Bytes written during compaction,,Gauge,STRING(3)
rocksdb_ingested_bytes,Bytes ingested,,Gauge,STRING(3)
rocksdb_bloom_filter_prefix_checked,Number of times the bloom filter was checked,,Gauge,STRING(3)
rocksdb_table_readers_mem_estimate,Memory used by index and filter blocks,,Gauge,STRING(3)
rocksdb_block_cache_misses,Count of block cache misses,,Gauge,STRING(3)
rocksdb_compactions,Number of table compactions,,Gauge,STRING(3)
rocksdb_estimated_pending_compaction,Estimated pending compaction bytes,,Gauge,STRING(3)
rocksdb_block_cache_hits,Count of block cache hits,,Gauge,STRING(3)
sql_mem_internal_txn_current,Current sql transaction memory usage for internal,,Gauge,
sql_mem_internal_session_current,Current sql session memory usage for internal,,Gauge,
sql_mem_bulk_current,Current sql statement memory usage for bulk operations,,Gauge,
sql_mem_bulk_max,Memory usage per sql statement for bulk operations,,Histogram,
sql_mem_internal_session_prepared_max,Memory usage by prepared statements per sql session for internal,,Histogram,
sql_mem_sql_txn_current,Current sql transaction memory usage for sql,,Gauge,
sql_mem_root_max,Memory usage per sql statement for root,,Histogram,
sql_mem_sql_session_prepared_current,Current sql session memory usage by prepared statements for sql,,Gauge,
sql_mem_sql_session_current,Current sql session memory usage for sql,,Gauge,
sql_mem_distsql_current,Current sql statement memory usage for distsql,,Gauge,
sql_mem_sql_txn_max,Memory usage per sql transaction for sql,,Histogram,
sql_mem_internal_txn_max,Memory usage per sql transaction for internal,,Histogram,
sql_mem_internal_session_prepared_current,Current sql session memory usage by prepared statements for internal,,Gauge,
sql_mem_internal_session_max,Memory usage per sql session for internal,,Histogram,
sql_mem_sql_session_prepared_max,Memory usage by prepared statements per sql session for sql,,Histogram,
sql_mem_distsql_max,Memory usage per sql statement for distsql,,Histogram,
sql_mem_sql_session_max,Memory usage per sql session for sql,,Histogram,
sql_mem_root_current,Current sql statement memory usage for root,,Gauge,
jobs_create_stats_fail_or_cancel_completed,Number of create_stats jobs which successfully completed their failure or cancelation process,,Sum,
jobs_changefeed_resume_completed,Number of changefeed jobs which successfully resumed to completion,,Sum,
jobs_create_stats_fail_or_cancel_retry_error,Number of create_stats jobs which failed with a retriable error on their failure or cancelation process,,Sum,
jobs_changefeed_fail_or_cancel_retry_error,Number of changefeed jobs which failed with a retriable error on their failure or cancelation process,,Sum,
jobs_create_stats_resume_retry_error,Number of create_stats jobs which failed with a retriable error,,Sum,
jobs_changefeed_fail_or_cancel_completed,Number of changefeed jobs which successfully completed their failure or cancelation process,,Sum,
jobs_create_stats_resume_completed,Number of create_stats jobs which successfully resumed to completion,,Sum,
jobs_changefeed_resume_retry_error,Number of changefeed jobs which failed with a retriable error,,Sum,
jobs_create_stats_currently_idle,Number of create_stats jobs currently considered Idle and can be freely shut down,,Gauge,
jobs_create_stats_resume_failed,Number of create_stats jobs which failed with a non-retriable error,,Sum,
jobs_create_stats_currently_running,Number of create_stats jobs currently running in Resume or OnFailOrCancel state,,Gauge,
jobs_changefeed_resume_failed,Number of changefeed jobs which failed with a non-retriable error,,Sum,
jobs_claimed_jobs,number of jobs claimed in job-adopt iterations,,Sum,
jobs_create_stats_fail_or_cancel_failed,Number of create_stats jobs which failed with a non-retriable error on their failure or cancelation process,,Sum,
jobs_changefeed_currently_idle,Number of changefeed jobs currently considered Idle and can be freely shut down,,Gauge,
jobs_changefeed_currently_running,Number of changefeed jobs currently running in Resume or OnFailOrCancel state,,Gauge,
jobs_changefeed_fail_or_cancel_failed,Number of changefeed jobs which failed with a non-retriable error on their failure or cancelation process,,Sum,
sql_contention_resolver_failed_resolutions,Number of failed transaction ID resolution attempts,,Sum,
sql_contention_txn_id_cache_miss,Number of cache misses,,Sum,
sql_copy_count,Number of COPY SQL statements successfully executed,,Sum,
sql_copy_count_internal,Number of COPY SQL statements successfully executed (internal queries),,Sum,
sql_copy_nonatomic_started_count_internal,Number of non-atomic COPY SQL statements started (internal queries),,Sum,
sql_copy_started_count,Number of COPY SQL statements started,,Sum,
sql_contention_resolver_retries,Number of times transaction id resolution has been retried,,Sum,
sql_copy_nonatomic_started_count,Number of non-atomic COPY SQL statements started,,Sum,
sql_conns,Number of open SQL connections,,Gauge,
sql_contention_resolver_queue_size,Length of queued unresolved contention events,,Gauge,
sql_conn_latency,Latency to establish and authenticate a SQL connection,,Histogram,
sql_copy_started_count_internal,Number of COPY SQL statements started (internal queries),,Sum,
sql_copy_nonatomic_count,Number of non-atomic COPY SQL statements successfully executed,,Sum,
sql_conn_failures,Number of sql conection failures,,Sum,
sql_contention_txn_id_cache_read,Number of cache read,,Sum,
sql_copy_nonatomic_count_internal,Number of non-atomic COPY SQL statements successfully executed (internal queries),,Sum,
raft_rcvd_voteresp,Number of MsgVoteResp messages received by this store,,Sum,STRING(3)
raft_rcvd_heartbeatresp,"Number of (coalesced, if enabled) MsgHeartbeatResp messages received by this store",,Sum,STRING(3)
raft_rcvd_timeoutnow,Number of MsgTimeoutNow messages received by this store,,Sum,STRING(3)
raft_rcvd_queued_bytes,Number of bytes in messages currently waiting for raft processing,,Gauge,STRING(3)
raft_rcvd_transferleader,Number of MsgTransferLeader messages received by this store,,Sum,STRING(3)
raft_rcvd_heartbeat,"Number of (coalesced, if enabled) MsgHeartbeat messages received by this store",,Sum,STRING(3)
raft_rcvd_app,Number of MsgApp messages received by this store,,Sum,STRING(3)
raft_rcvd_prevoteresp,Number of MsgPreVoteResp messages received by this store,,Sum,STRING(3)
raft_rcvd_prop,Number of MsgProp messages received by this store,,Sum,STRING(3)
raft_rcvd_vote,Number of MsgVote messages received by this store,,Sum,STRING(3)
raft_rcvd_stepped_bytes,Number of bytes in messages processed by Raft.,,Sum,STRING(3)
raft_rcvd_dropped_bytes,Bytes of dropped incoming Raft messages,,Sum,STRING(3)
raft_rcvd_appresp,Number of MsgAppResp messages received by this store,,Sum,STRING(3)
raft_rcvd_prevote,Number of MsgPreVote messages received by this store,,Sum,STRING(3)
raft_rcvd_dropped,Number of incoming Raft messages dropped (due to queue length or size),,Sum,STRING(3)
raft_rcvd_snap,Number of MsgSnap messages received by this store,,Sum,STRING(3)
txn_refresh_auto_retries,Number of request retries after successful refreshes,,Sum,
txn_restarts_writetooold,Number of restarts due to a concurrent writer committing first,,Sum,
